"AlertTime","WazuhTimestamp","RuleId","Rule","Level","MITRE_ID","MITRE_Tactic","MITRE_Technique","EventID","Channel","Provider","Computer","Process","ParentProcess","CommandLine","ParentCommandLine","User","TargetFilename","TargetObject","Privilege"
"2024-09-16T08:00:40.638Z","2024-09-16T10:00:40.638+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:58:47.153Z","2024-09-16T09:58:47.153+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:59:40.560Z","2024-09-16T09:59:40.560+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:40.505Z","2024-09-16T10:01:40.505+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:01:41.353Z","2024-09-16T10:01:41.353+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:42.580Z","2024-09-16T10:01:42.580+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs.js",,
"2024-09-16T08:01:43.187Z","2024-09-16T10:01:43.187+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:45.328Z","2024-09-16T10:01:45.328+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:46.165Z","2024-09-16T10:01:46.165+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:46.207Z","2024-09-16T10:01:46.207+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:46.722Z","2024-09-16T10:01:46.722+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:46.777Z","2024-09-16T10:01:46.777+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:46.833Z","2024-09-16T10:01:46.833+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:46.882Z","2024-09-16T10:01:46.882+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:46.895Z","2024-09-16T10:01:46.895+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:47.086Z","2024-09-16T10:01:47.086+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:47.288Z","2024-09-16T10:01:47.288+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:47.603Z","2024-09-16T10:01:47.603+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:47.649Z","2024-09-16T10:01:47.649+0200","92154","Process loaded taskschd.dll module. May be used to create delayed malware execution","4","T1053.005","Execution;Persistence;Privilege Escalation","Scheduled Task","7","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro",,,
"2024-09-16T08:01:47.744Z","2024-09-16T10:01:47.744+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:47.781Z","2024-09-16T10:01:47.781+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:47.782Z","2024-09-16T10:01:47.782+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:01:48.104Z","2024-09-16T10:01:48.104+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:56.407Z","2024-09-16T10:01:56.407+0200","92900","Lsass process was accessed by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.24070.5-0\\MsMpEng.exe with read permissions, possible credential dump","12","T1003.001","Credential Access","LSASS Memory","10","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.24070.5-0\\MsMpEng.exe",,,,,,,
"2024-09-16T08:01:04.991Z","2024-09-16T10:01:04.991+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\Explorer.EXE",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\Downloads\\Scripts\\Scripts\\Collector\\install_choco_software.ps1:Zone.Identifier",,
"2024-09-16T08:01:07.089Z","2024-09-16T10:01:07.089+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\lsass.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:01:07.100Z","2024-09-16T10:01:07.100+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\lsass.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:01:07.133Z","2024-09-16T10:01:07.133+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\lsass.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:01:07.198Z","2024-09-16T10:01:07.198+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\lsass.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:02:43.674Z","2024-09-16T10:02:43.674+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:43.692Z","2024-09-16T10:02:43.692+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.292Z","2024-09-16T10:02:45.292+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.358Z","2024-09-16T10:02:45.358+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.373Z","2024-09-16T10:02:45.373+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.420Z","2024-09-16T10:02:45.420+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.530Z","2024-09-16T10:02:45.530+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:46.341Z","2024-09-16T10:02:46.341+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:46.352Z","2024-09-16T10:02:46.352+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:47.858Z","2024-09-16T10:02:47.858+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:52.934Z","2024-09-16T10:02:52.934+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:53.056Z","2024-09-16T10:02:53.056+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:53.168Z","2024-09-16T10:02:53.168+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:10.699Z","2024-09-16T10:02:10.699+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
